geotype	subtype	scalerank	code	name	country_name	country_code	province_name	province_code	continent	region_un	subregion	region_wb	latitude	longitude	x_min	y_min	x_max	y_max	tsvector	area
OpenPlaces::Province	State	3	JI	Jigawa State	Nigeria	NG			Africa	Africa	Western Africa	Sub-Saharan Africa	12.0714	9.36225	8.11498823441943	10.9333897968017	10.6095129742444	12.9838847930487	'jigawa':1A 'nigeria':3C 'state':2A	1.99570648736954
OpenPlaces::Province	Province	7	AP	Kalinga	Philippines	PH			Asia	Asia	South-Eastern Asia	East Asia & Pacific	17.4884	121.322	120.914821405084	17.1680996772583	121.670124139118	17.7176268584928	'kalinga':1A 'philippin':2C	0.26140548120526
OpenPlaces::Province	State	3	KW	Kwara State	Nigeria	NG			Africa	Africa	Western Africa	Sub-Saharan Africa	8.80445	4.46906	2.72286177600009	7.96726593687352	6.21587934675446	10.1503626575107	'kwara':1A 'nigeria':3C 'state':2A	2.93486520937685
OpenPlaces::Province	State	3	LA	Lagos State	Nigeria	NG			Africa	Africa	Western Africa	Sub-Saharan Africa	6.43313	3.52478	2.70384128934504	6.36835167263952	4.3463293796971	6.70473318069176	'lago':1A 'nigeria':3C 'state':2A	0.289840345627773
OpenPlaces::Province	State	3	NI	Niger State	Nigeria	NG			Africa	Africa	Western Africa	Sub-Saharan Africa	9.95553	5.45494	3.5724223230001	8.20694123005374	7.33808475071069	11.3466462265421	'niger':1A 'nigeria':3C 'state':2A	5.81294170325128
OpenPlaces::Province	Province	7	BA	Province of Bataan	Philippines	PH			Asia	Asia	South-Eastern Asia	East Asia & Pacific	14.6561	120.42	120.242360873	14.421047268	120.597911004	14.9415172391293	'bataan':3A 'philippin':4C 'provinc':1A	0.102224907706045
OpenPlaces::Province	State	3	ED	Edo	Nigeria	NG			Africa	Africa	Western Africa	Sub-Saharan Africa	6.52416	5.84934	4.97926232339751	5.74037344038194	6.71941450427602	7.57336233210593	'edo':1A 'nigeria':2C	1.61663822668602
OpenPlaces::Province	State	3	SO	Sokoto State	Nigeria	NG			Africa	Africa	Western Africa	Sub-Saharan Africa	13.0603	5.4366	4.12032455216817	11.5382624375615	6.75387912880956	13.8802908320001	'nigeria':3C 'sokoto':1A 'state':2A	2.61606598165313
OpenPlaces::Province	District	9	PD	Pader District	Uganda	UG			Africa	Africa	Eastern Africa	Sub-Saharan Africa	2.87543	32.8933	32.4740181821933	2.52416148516437	33.2489598793949	3.17993541109036	'district':2A 'pader':1A 'uganda':3C	0.297988548345617
OpenPlaces::Province	State	3	DE	Delta State	Nigeria	NG			Africa	Africa	Western Africa	Sub-Saharan Africa	5.44265	5.88195	5.00301989276181	5.02504242636688	6.76085900174155	6.53510529207556	'delta':1A 'nigeria':3C 'state':2A	1.32976882103624
OpenPlaces::Province	Highly Urbanized City	7	MN	Chartered City of Cagayan de Oro	Philippines	PH			Asia	Asia	South-Eastern Asia	East Asia & Pacific	8.45874	124.693	124.436647772377	8.23722361927457	124.828691034164	8.5617129581932	'cagayan':4A 'charter':1A 'citi':2A 'de':5A 'oro':6A 'philippin':7C	0.0482088352574169
OpenPlaces::Province	Commune|Municipality	10	CA	Obcina Cankova	Slovenia	SI			Europe	Europe	Southern Europe	Europe & Central Asia	46.7083	16.0462	15.9697017820001	46.6238727892978	16.1230265639248	46.7758273377615	'cankova':2A 'obcina':1A 'slovenia':3C	0.0100156949700383
OpenPlaces::Province	State	3	KN	Kano State	Nigeria	NG			Africa	Africa	Western Africa	Sub-Saharan Africa	11.7323	8.54146	7.69217166509029	10.5446279974841	9.35067508268895	12.5746849631405	'kano':1A 'nigeria':3C 'state':2A	1.66582016660967
OpenPlaces::Province	State	3	YO	Yobe State	Nigeria	NG			Africa	Africa	Western Africa	Sub-Saharan Africa	12.3156	11.5881	9.64765734305601	10.590232449368	12.487537876172	13.3826984660001	'nigeria':3C 'state':2A 'yobe':1A	3.81844031084053
OpenPlaces::Province	Statistical Region	10	SA	Obcina Zalec	Slovenia	SI			Europe	Europe	Southern Europe	Europe & Central Asia	46.2587	15.1651	15.1040189960798	46.183382879816	15.2261304048943	46.3360867380125	'obcina':1A 'slovenia':3C 'zalec':2A	0.0141094626966748
OpenPlaces::Province	Statistical Region	10	ZS	Obcina Zagorje ob Savi	Slovenia	SI			Europe	Europe	Southern Europe	Europe & Central Asia	46.1454	14.924	14.8168013846762	46.0928716089375	15.0312585788204	46.2105388451915	'ob':3A 'obcina':1A 'savi':4A 'slovenia':5C 'zagorj':2A	0.0140548139123684
OpenPlaces::Province	State	3	KD	Kaduna State	Nigeria	NG			Africa	Africa	Western Africa	Sub-Saharan Africa	10.3294	7.43906	6.0930961443716	8.99919261304865	8.78502485491313	11.4955001904814	'kaduna':1A 'nigeria':3C 'state':2A	3.67455518936733
OpenPlaces::Province	Admin-1 scale rank	10		North West Community Development Council	Singapore	SG			Asia	Asia	South-Eastern Asia	East Asia & Pacific	1.41809	103.808	103.75845259621	1.32488449482358	103.881470338214	1.44863515800004	'communiti':3A 'council':5A 'develop':4A 'north':1A 'singapor':6C 'west':2A	0.00776875851549759
OpenPlaces::Province	Department	8	NS	Departamento de Nueva Segovia	Nicaragua	NI			North America	Americas	Central America	Latin America & Caribbean	13.7183	-86.2589	-86.7740526939999	13.4851720240697	-85.7431146028783	14.0551638790001	'de':2A 'departamento':1A 'nicaragua':5C 'nueva':3A 'segovia':4A	0.277575917695794
OpenPlaces::Province	State	3	KO	Kogi State	Nigeria	NG			Africa	Africa	Western Africa	Sub-Saharan Africa	7.78485	6.6142	5.34916222505663	6.5303510602532	7.87924034986224	8.73838165908624	'kogi':1A 'nigeria':3C 'state':2A	2.37958551908148
OpenPlaces::Province	State	3	KT	Katsina State	Nigeria	NG			Africa	Africa	Western Africa	Sub-Saharan Africa	12.5056	7.58609	6.87537397572842	11.1122419300211	8.97787181316681	13.3452847290001	'katsina':1A 'nigeria':3C 'state':2A	1.98993026431151
OpenPlaces::Province	Special Municipality	10		Sint Eustatius	Netherlands	NL			Europe	Europe	Western Europe	Europe & Central Asia	17.4852	-62.9719	-62.9971410799999	17.4645711740001	-62.9450645099999	17.525620835	'eustatius':2A 'netherland':3C 'sint':1A	0.00161939337373486
OpenPlaces::Province	State	3	KE	Kebbi State	Nigeria	NG			Africa	Africa	Western Africa	Sub-Saharan Africa	11.7712	4.06548	3.46669234200007	10.0993063418143	6.02705366369565	13.2281334499988	'kebbi':1A 'nigeria':3C 'state':2A	3.01183523988996
OpenPlaces::Province	District|Regencies	8	MF	Distrito Manufahi	East Timor	TL			Asia	Asia	South-Eastern Asia	East Asia & Pacific	-9.00434	125.813	125.578929478013	-9.1932723402504	126.047536655146	-8.75104176156808	'distrito':1A 'east':3C 'manufahi':2A 'timor':4C	0.106257034454118
OpenPlaces::Province	Department	8	CI	Departamento de Chinandega	Nicaragua	NI			North America	Americas	Central America	Latin America & Caribbean	12.7475	-87.1702	-87.6858210929999	12.4583837691206	-86.6546018132231	13.2933499150001	'chinandega':3A 'de':2A 'departamento':1A 'nicaragua':4C	0.399656427319104
OpenPlaces::Province	State	3	AD	Adamawa State	Nigeria	NG			Africa	Africa	Western Africa	Sub-Saharan Africa	9.47906	12.5768	11.404296501882	7.45355682999191	13.749838822102	10.942441823016	'adamawa':1A 'nigeria':3C 'state':2A	2.76687151752873
OpenPlaces::Province	District	9	MH	Maracha District	Uganda	UG			Africa	Africa	Eastern Africa	Sub-Saharan Africa	3.2292	30.9101	30.7634157830061	3.11722605983479	31.0537431169513	3.38603509397232	'district':2A 'maracha':1A 'uganda':3C	0.0450250781822048
OpenPlaces::Province	Department	8	MN	Departamento de Managua	Nicaragua	NI			North America	Americas	Central America	Latin America & Caribbean	12.3035	-86.2493	-86.6707208012209	11.7667752834273	-85.8280631171191	12.6364641384092	'de':2A 'departamento':1A 'managua':3A 'nicaragua':4C	0.351571236641968
OpenPlaces::Province	Special Municipality	10		Saba	Netherlands	NL			Europe	Europe	Western Europe	Europe & Central Asia	17.6325	-63.2371	-63.2513321609999	17.614691473	-63.2237035799999	17.6469180360001	'netherland':2C 'saba':1A	0.000601458050639947
OpenPlaces::Province	Department	8	KE	Departamento de Rio San Juan	Nicaragua	NI			North America	Americas	Central America	Latin America & Caribbean	11.1691	-84.5184	-85.3409748277261	10.7134815470001	-83.6443578769999	11.8705418966912	'de':2A 'departamento':1A 'juan':5A 'nicaragua':6C 'rio':3A 'san':4A	0.801835103744121
OpenPlaces::Province	Department	8	CA	Departamento de Carazo	Nicaragua	NI			North America	Americas	Central America	Latin America & Caribbean	11.7692	-86.2874	-86.5023406975962	11.5194661139747	-86.0724668037	11.9569965677374	'carazo':3A 'de':2A 'departamento':1A 'nicaragua':4C	0.101623937594523
OpenPlaces::Province	Department	8	GR	Departamento de Granada	Nicaragua	NI			North America	Americas	Central America	Latin America & Caribbean	11.8736	-85.9698	-86.1232130601346	11.6047183293873	-85.5229137849432	12.2061803254616	'de':2A 'departamento':1A 'granada':3A 'nicaragua':4C	0.205151524147463
OpenPlaces::Province	Highly Urbanized City	7	MM	City of Manila	Philippines	PH			Asia	Asia	South-Eastern Asia	East Asia & Pacific	14.5931	120.989	120.94758381248	14.5574404968408	121.037288394144	14.6304396911388	'citi':1A 'manila':3A 'philippin':4C	0.00412379747382638
OpenPlaces::Province	Department	8	JI	Departamento de Jinotega	Nicaragua	NI			North America	Americas	Central America	Latin America & Caribbean	13.6975	-85.5417	-86.2478566153904	12.9939358590526	-84.8354622058162	14.6025408721318	'de':2A 'departamento':1A 'jinotega':3A 'nicaragua':4C	0.790132710845999
OpenPlaces::Province	Department	8	LE	Departamento de Leon	Nicaragua	NI			North America	Americas	Central America	Latin America & Caribbean	12.4168	-86.7187	-87.1735733709999	12.0005228481723	-86.2639021466667	13.1215249701013	'de':2A 'departamento':1A 'leon':3A 'nicaragua':4C	0.443229006222009
OpenPlaces::Province	Department	8	MS	Departamento de Masaya	Nicaragua	NI			North America	Americas	Central America	Latin America & Caribbean	11.9959	-86.1227	-86.2814204580877	11.8561758493359	-85.9640496486723	12.1522818058606	'de':2A 'departamento':1A 'masaya':3A 'nicaragua':4C	0.0463190220274428
OpenPlaces::Province	Department	8	BO	Departamento de Boaco	Nicaragua	NI			North America	Americas	Central America	Latin America & Caribbean	12.524	-85.4734	-85.9783640209828	12.0413325061902	-84.9685290190989	12.7936638451104	'boaco':3A 'de':2A 'departamento':1A 'nicaragua':4C	0.358040043919
OpenPlaces::Province	Department	8	MT	Departamento de Matagalpa	Nicaragua	NI			North America	Americas	Central America	Latin America & Caribbean	13.0242	-85.4926	-86.2888101882396	12.5220783547323	-84.696452603205	13.381534939286	'de':2A 'departamento':1A 'matagalpa':3A 'nicaragua':4C	0.717010871762322
OpenPlaces::Province	Department	8	CO	Departamento de Chontales	Nicaragua	NI			North America	Americas	Central America	Latin America & Caribbean	12.0292	-85.1156	-85.6566523908951	11.6314608827135	-84.5746254143313	12.6495124370494	'chontal':3A 'de':2A 'departamento':1A 'nicaragua':4C	0.613039405752387
OpenPlaces::Province	Admin-1 aggregation	10		Niue	Niue	NU			Oceania	Oceania	Polynesia	East Asia & Pacific	-19.0467	-169.866	-169.95042884	-19.1427548159999	-169.782907681	-18.9640438779999	'niue':1A,2C	0.0189306553989915
OpenPlaces::Province	Independent Component City	7	PN	Dagupan City	Philippines	PH			Asia	Asia	South-Eastern Asia	East Asia & Pacific	16.0325	120.341	120.257660352122	15.982704248802	120.402284229034	16.1087100279228	'citi':2A 'dagupan':1A 'philippin':3C	0.00815497640624523
OpenPlaces::Province	District	9	KM	Kampala District	Uganda	UG			Africa	Africa	Eastern Africa	Sub-Saharan Africa	0.360019	32.6048	32.5235242042787	0.27373037445723	32.6860982604264	0.50369049751842	'district':2A 'kampala':1A 'uganda':3C	0.0250875392977258
OpenPlaces::Province	Commune|Municipality	10	CR	Obcina Crnomelj	Slovenia	SI			Europe	Europe	Southern Europe	Europe & Central Asia	45.5229	15.2135	15.0661282342153	45.4256004850001	15.361366821	45.6174225945771	'crnomelj':2A 'obcina':1A 'slovenia':3C	0.0361441299451108
OpenPlaces::Province	Commune|Municipality	10	ME	Obcina Mezica	Slovenia	SI			Europe	Europe	Southern Europe	Europe & Central Asia	46.5281	14.8493	14.7966625038358	46.4964903829248	14.9026359389974	46.5534636504271	'mezica':2A 'obcina':1A 'slovenia':3C	0.00375658813696725
OpenPlaces::Province	Province	8		Provincie NoordBrabant	Netherlands	NL			Europe	Europe	Western Europe	Europe & Central Asia	51.6008	5.16122	4.18612714887453	51.2167671340481	6.04948123477124	51.8350275738634	'netherland':3C 'noordbrab':2A 'provinci':1A	0.674084868053722
OpenPlaces::Province	Province	8	DR	Provincie Drenthe	Netherlands	NL			Europe	Europe	Western Europe	Europe & Central Asia	52.9046	6.60064	6.12947635255162	52.6114659695789	7.07215075912518	53.2045047058275	'drenth':2A 'netherland':3C 'provinci':1A	0.351830639344435
OpenPlaces::Province	Admin-1 aggregation	10		Tokelau	New Zealand	NZ			Oceania	Oceania	Australia and New Zealand	East Asia & Pacific	-9.34449	-171.195	-172.502552864	-9.41936614399989	-171.185658332	-8.54322682099986	'new':2C 'tokelau':1A 'zealand':3C	0.00044794546200355
OpenPlaces::Province	Province	8		Provincie Utrecht	Netherlands	NL			Europe	Europe	Western Europe	Europe & Central Asia	52.0749	5.1938	4.76785403783356	51.9411709657674	5.61974002418276	52.2854910349833	'netherland':3C 'provinci':1A 'utrecht':2A	0.183020576977443
OpenPlaces::Province	Commune|Municipality	10	DL	Obcina Dol pri Ljubljani	Slovenia	SI			Europe	Europe	Southern Europe	Europe & Central Asia	46.0996	14.6741	14.594282667711	46.0768777527061	14.7539628431107	46.1176246199802	'dol':2A 'ljubljani':4A 'obcina':1A 'pri':3A 'slovenia':5C	0.00401951005430824
OpenPlaces::Province	Commune|Municipality	10	HR	Obcina Hrastnik	Slovenia	SI			Europe	Europe	Southern Europe	Europe & Central Asia	46.1289	15.1268	15.0650549664136	46.0859728052007	15.1884582864208	46.183382879816	'hrastnik':2A 'obcina':1A 'slovenia':3C	0.00675709293498593
OpenPlaces::Province	Commune|Municipality	10	OP	Obcina Oplotnica	Slovenia	SI			Europe	Europe	Southern Europe	Europe & Central Asia	46.381	15.456	15.4091166523117	46.3581525738822	15.5029610526105	46.4246084657082	'obcina':1A 'oplotnica':2A 'slovenia':3C	0.0036671951407645
OpenPlaces::Province	Admin-1 scale rank	11		Three Kings Islands	New Zealand	NZ			Oceania	Oceania	Australia and New Zealand	East Asia & Pacific	-34.1566	172.135	172.114697026065	-34.1692496574291	172.158392924828	-34.1442515386019	'island':3A 'king':2A 'new':4C 'three':1A 'zealand':5C	0.000602435931414802
OpenPlaces::Province	Province	8		Provincie ZuidHolland	Netherlands	NL			Europe	Europe	Western Europe	Europe & Central Asia	52.0075	4.52252	3.86231530000009	51.6377272419186	5.18255740659905	52.3260870699145	'netherland':3C 'provinci':1A 'zuidholland':2A	0.417528108413802
OpenPlaces::Province	Commune|Municipality	10	DR	Obcina Dravograd	Slovenia	SI			Europe	Europe	Southern Europe	Europe & Central Asia	46.5906	15.0226	14.9195067690611	46.5380899109206	15.1257747735869	46.6495567830001	'dravograd':2A 'obcina':1A 'slovenia':3C	0.0112319705099357
OpenPlaces::Province	Province	8		Provincie NoordHolland	Netherlands	NL			Europe	Europe	Western Europe	Europe & Central Asia	52.5748	4.89736	4.49892815913756	52.1681103155387	5.37032308574183	53.1877302100001	'netherland':3C 'noordholland':2A 'provinci':1A	0.462360476017209
OpenPlaces::Province	Province	8	FR	Provincie Friesland	Netherlands	NL			Europe	Europe	Western Europe	Europe & Central Asia	53.0792	5.77345	4.87891686300011	52.7893157571165	6.43379886242752	53.514146226	'friesland':2A 'netherland':3C 'provinci':1A	0.526453577546416
OpenPlaces::Province	Province	7	TR	Province of Tarlac	Philippines	PH			Asia	Asia	South-Eastern Asia	East Asia & Pacific	15.4733	120.463	120.143809034759	15.1689968943912	120.782219679794	15.8698326689425	'philippin':4C 'provinc':1A 'tarlac':3A	0.254832625279497
OpenPlaces::Province	Province	7	BO	Province of Bohol	Philippines	PH			Asia	Asia	South-Eastern Asia	East Asia & Pacific	9.84875	124.248	123.726328972	9.54995351800015	124.62403405	10.1615257830001	'bohol':3A 'philippin':4C 'provinc':1A	0.320419993626586
OpenPlaces::Province	Province	8	GE	Provincie Gelderland	Netherlands	NL			Europe	Europe	Western Europe	Europe & Central Asia	52.0635	5.96001	5.00448042243352	51.734826972187	6.81165612700005	52.5217913451944	'gelderland':2A 'netherland':3C 'provinci':1A	0.672758671865657
OpenPlaces::Province	Regional Council	6	WG	Wellington	New Zealand	NZ			Oceania	Oceania	Australia and New Zealand	East Asia & Pacific	-41.2275	175.2	174.599945509	-41.6202938779998	176.286631706844	-40.7329234619481	'new':2C 'wellington':1A 'zealand':3C	0.846395960639097
OpenPlaces::Province	Province	8	GR	Provincie Groningen	Netherlands	NL			Europe	Europe	Western Europe	Europe & Central Asia	53.279	6.73067	6.1690604998422	52.8413165522585	7.19850590000004	53.5580915390001	'groningen':2A 'netherland':3C 'provinci':1A	0.322314524520323
OpenPlaces::Province	Province	8	LI	Provincie Limburg	Netherlands	NL			Europe	Europe	Western Europe	Europe & Central Asia	51.2248	5.93161	5.55140659701848	50.7475495400001	6.20781701600015	51.7779251169506	'limburg':2A 'netherland':3C 'provinci':1A	0.269358535091124
OpenPlaces::Province	Highly Urbanized City	7	MM	Navotas	Philippines	PH			Asia	Asia	South-Eastern Asia	East Asia & Pacific	14.6394	120.952	120.916213975531	14.6278637207406	120.976856173074	14.7018792102574	'navota':1A 'philippin':2C	0.00101168213294342
OpenPlaces::Province	Province	8	OV	Provincie Overijssel	Netherlands	NL			Europe	Europe	Western Europe	Europe & Central Asia	52.4311	6.41649	5.7851562842352	52.1087925019862	7.04823083500011	52.8534150249835	'netherland':3C 'overijssel':2A 'provinci':1A	0.442053051109899
OpenPlaces::Province	Province	8	FL	Provincie Flevoland	Netherlands	NL			Europe	Europe	Western Europe	Europe & Central Asia	52.5508	5.55746	5.09516008327122	52.2639265010071	6.01976728723054	52.8387389192656	'flevoland':2A 'netherland':3C 'provinci':1A	0.317480747308085
OpenPlaces::Province	Province	7	BS	Province of Basilan	Philippines	PH			Asia	Asia	South-Eastern Asia	East Asia & Pacific	6.49955	122.059	121.582530144	6.40485260600011	122.335215691	6.74070872600018	'basilan':3A 'philippin':4C 'provinc':1A	0.0875757555947245
OpenPlaces::Province	Region	7	WU	Muhafazat al Wusta	Oman	OM			Asia	Asia	Western Asia	Middle East & North Africa	20.4263	56.8705	55.3446235991499	18.9439964860001	58.3968273216236	22.0152715110713	'al':2A 'muhafazat':1A 'oman':4C 'wusta':3A	5.63509526147778
OpenPlaces::Province	Province	8	ZE	Provincie Zeeland	Netherlands	NL			Europe	Europe	Western Europe	Europe & Central Asia	51.2837	3.78515	3.34941467402274	51.2053252160001	4.28112422190279	51.7482363950001	'netherland':3C 'provinci':1A 'zeeland':2A	0.245296540117939
OpenPlaces::Province	Admin-1 scale rank	11		Antipodes Islands	New Zealand	NZ			Oceania	Oceania	Australia and New Zealand	East Asia & Pacific	-49.6532	178.801	178.71762129	-49.7207984349999	178.843923373	-49.6149227839999	'antipod':1A 'island':2A 'new':3C 'zealand':4C	0.00984360769172284
OpenPlaces::Province	Commune|Municipality	10	SS	Obcina Sostanj	Slovenia	SI			Europe	Europe	Southern Europe	Europe & Central Asia	46.4223	14.9905	14.8917322122718	46.351693019717	15.0892912126193	46.4598517932257	'obcina':1A 'slovenia':3C 'sostanj':2A	0.0110800954530293
OpenPlaces::Province	Province	7	LS	Provincia de Los Santos	Panama	PA			North America	Americas	Central America	Latin America & Caribbean	7.58403	-80.3927	-80.7220698716272	7.23672102240913	-79.9935196609999	7.99722001603085	'de':2A 'los':3A 'panama':5C 'provincia':1A 'santo':4A	0.305155542376943
OpenPlaces::Province	Province	7	IN	Province of Ilocos Norte	Philippines	PH			Asia	Asia	South-Eastern Asia	East Asia & Pacific	18.1995	120.71	120.425303582	17.7037258982316	120.995110347598	18.6459414730001	'iloco':3A 'nort':4A 'philippin':5C 'provinc':1A	0.298809874482081
